property_id,property_type,location,city,country,price,size_sqft,bedrooms,status,listing_date
PROP002236,House,Sydney,London,Nigeria,818036.66,4828,1,Available,2019-07-08
PROP002237,Retail,London,Singapore,UK,826549.96,661,3,Rented,2018-03-18
PROP002238,Office,Sydney,New York,UK,1162830.07,9862,3,Sold,2023-02-06
PROP002239,Retail,Dubai,London,UK,1707372.33,5882,1,Sold,2020-04-30
PROP002240,House,Berlin,Singapore,UAE,342318.2,8510,1,Available,2023-06-07
PROP002241,House,Berlin,Berlin,Australia,1884199.32,9612,4,Available,2020-08-05
PROP002242,Office,Singapore,Lagos,USA,346913.77,8507,3,Rented,2018-02-23
PROP002243,Office,Toronto,Berlin,Australia,1740846.31,3355,4,Rented,2019-08-10
PROP002244,Office,Toronto,Sydney,Singapore,317090.17,3648,5,Sold,2019-07-08
PROP002245,House,Singapore,New York,Nigeria,82200.6,3846,2,Rented,2021-02-21
PROP002246,Office,Dubai,Berlin,UK,580291.21,9762,4,Available,2022-02-03
PROP002247,Villa,Sydney,Lagos,USA,611123.22,2345,1,Available,2019-02-15
PROP002248,Apartment,Berlin,Singapore,Singapore,1662862.18,2494,1,Rented,2019-03-21
PROP002249,Office,Singapore,New York,Australia,641818.46,1355,2,Available,2019-07-12
PROP002250,House,Berlin,Lagos,Singapore,1047071.94,9098,4,Available,2024-04-30
PROP002251,Retail,London,Sydney,Canada,1231008.72,7203,1,Available,2022-11-10
PROP002252,Retail,New York,Toronto,Nigeria,1170142.8,4175,3,Available,2024-02-06
PROP002253,Apartment,London,Lagos,Canada,170678.06,3717,2,Sold,2024-02-17
PROP002254,House,Dubai,Sydney,UK,821164.05,5564,2,Rented,2020-10-19
PROP002255,Apartment,Lagos,Lagos,UK,1592178.73,8217,5,Rented,2024-10-18
PROP002256,Retail,New York,London,UK,1314449.18,5123,4,Rented,2019-12-13
PROP002257,Villa,Berlin,Berlin,USA,149246.06,6291,1,Available,2023-08-04
PROP002258,Apartment,Lagos,Lagos,Germany,1312113.18,8831,2,Sold,2022-01-26
PROP002259,Villa,New York,London,Australia,1063883.68,1532,2,Sold,2019-11-15
PROP002260,Office,Berlin,Berlin,Germany,98538.17,6222,1,Available,2021-01-21
PROP002261,House,London,Sydney,Germany,1530168.18,8534,3,Sold,2021-12-15
PROP002262,Retail,Toronto,London,UK,830455.54,854,2,Sold,2020-06-08
PROP002263,House,Lagos,Berlin,Nigeria,313109.91,3942,5,Available,2020-06-10
PROP002264,Apartment,Berlin,Singapore,Singapore,1532119.0,7114,1,Rented,2021-12-05
PROP002265,House,London,Lagos,UK,1626485.87,8481,5,Rented,2019-07-05
PROP002266,Apartment,Dubai,Lagos,Germany,859002.82,1897,5,Available,2023-12-15
PROP002267,Retail,New York,Sydney,USA,1244808.84,4786,1,Sold,2020-04-10
PROP002268,House,New York,New York,Canada,293949.0,6278,1,Sold,2023-03-15
PROP002269,House,Lagos,New York,UAE,126249.65,6792,2,Sold,2020-08-29
PROP002270,Office,Dubai,New York,UK,1289689.26,5711,1,Rented,2019-07-17
PROP002271,Office,Lagos,Berlin,Germany,440781.73,9700,5,Available,2024-01-26
PROP002272,House,London,London,Nigeria,375285.42,4626,4,Available,2020-01-06
PROP002273,Villa,London,Dubai,Germany,984967.41,8525,1,Available,2019-07-10
PROP002274,Apartment,Dubai,London,Singapore,809704.18,8351,4,Sold,2019-05-07
PROP002275,House,Berlin,Singapore,USA,1660118.67,815,4,Available,2018-09-09
PROP002276,House,Sydney,Dubai,Australia,129978.76,2281,1,Available,2022-02-02
PROP002277,Office,New York,Singapore,UAE,548563.82,8200,4,Rented,2020-09-10
PROP002278,Apartment,Lagos,New York,Germany,124505.81,7749,1,Available,2023-09-21
PROP002279,Apartment,New York,Singapore,UK,1190529.61,5526,1,Rented,2019-01-28
PROP002280,House,Lagos,Toronto,Nigeria,1151792.76,3075,5,Rented,2020-06-21
PROP002281,Villa,New York,Dubai,Singapore,507219.33,2568,1,Rented,2019-10-05
PROP002282,Villa,Toronto,Berlin,Singapore,933592.74,5657,2,Rented,2019-04-14
PROP002283,Apartment,Dubai,Dubai,UK,1386982.0,2114,1,Available,2023-09-15
PROP002284,Villa,London,London,UAE,1940106.3,3763,3,Rented,2019-08-03
PROP002285,Apartment,New York,Singapore,USA,1078372.2,6961,2,Sold,2022-09-02
PROP002286,Villa,Sydney,Toronto,Nigeria,919507.19,2926,3,Rented,2018-06-19
PROP002287,Retail,Lagos,Singapore,Canada,357137.62,1235,1,Sold,2023-08-11
PROP002288,Office,New York,Lagos,USA,616810.04,3876,5,Sold,2018-01-16
PROP002289,Villa,Lagos,Sydney,Nigeria,1246128.26,5179,5,Sold,2024-04-06
PROP002290,House,Lagos,London,UAE,1602190.85,4567,2,Available,2024-04-04
PROP002291,Apartment,Singapore,Toronto,Germany,663756.76,4972,3,Sold,2024-08-30
PROP002292,Office,London,Toronto,UK,781669.23,610,5,Sold,2023-04-16
PROP002293,Apartment,Sydney,Dubai,Singapore,809061.63,5597,3,Rented,2023-06-29
PROP002294,Apartment,Lagos,Sydney,Canada,1123315.53,3509,5,Rented,2024-11-13
PROP002295,Apartment,Dubai,Sydney,Canada,199987.59,1955,2,Rented,2022-03-17
PROP002296,Office,Toronto,Singapore,USA,465337.61,1680,1,Rented,2023-09-23
PROP002297,Apartment,Berlin,Toronto,UK,1537854.28,9063,5,Sold,2022-12-03
PROP002298,Apartment,Toronto,Singapore,Canada,987321.08,1463,2,Sold,2021-11-20
PROP002299,Villa,Dubai,New York,UAE,1143158.22,8803,2,Rented,2018-09-17
PROP002300,House,Dubai,New York,Germany,974172.96,4667,5,Rented,2020-10-22
PROP002301,Retail,Sydney,Berlin,Nigeria,541919.56,9390,4,Sold,2024-12-01
PROP002302,Office,Lagos,Singapore,UK,571442.47,3310,3,Rented,2022-09-17
PROP002303,House,Dubai,Lagos,Australia,1632272.61,1344,5,Rented,2020-06-17
PROP002304,House,Toronto,Berlin,Australia,139994.03,5346,3,Sold,2021-05-09
PROP002305,Retail,Berlin,Dubai,Australia,824472.04,4093,1,Available,2024-05-21
PROP002306,Villa,Berlin,Berlin,UK,1463278.34,4534,4,Available,2022-06-18
PROP002307,Retail,Sydney,London,UAE,1963155.39,3626,4,Rented,2018-01-12
PROP002308,Office,Dubai,Sydney,UAE,963540.25,4216,5,Sold,2020-04-13
PROP002309,Retail,Dubai,Lagos,USA,523239.38,1193,4,Rented,2024-09-08
PROP002310,Apartment,Sydney,Dubai,Canada,1858666.58,6015,3,Sold,2023-07-02
PROP002311,House,London,Dubai,Singapore,1743662.35,7908,4,Rented,2024-09-10
PROP002312,Office,New York,London,Australia,963063.8,9836,3,Sold,2022-04-15
PROP002313,Apartment,New York,Dubai,Australia,518204.41,3230,1,Sold,2023-09-29
PROP002314,Office,London,Toronto,USA,1787827.4,1352,1,Sold,2020-06-18
PROP002315,Office,Singapore,Berlin,UAE,891796.36,9869,1,Rented,2021-08-22
PROP002316,Retail,Berlin,Singapore,UK,919890.0,8554,2,Rented,2019-12-16
PROP002317,Retail,Dubai,Sydney,UK,569497.27,5564,2,Available,2021-01-14
PROP002318,Villa,Berlin,New York,Australia,1327372.59,761,5,Rented,2018-03-06
PROP002319,Apartment,Dubai,London,Canada,571152.76,8765,5,Rented,2019-06-02
PROP002320,Villa,Sydney,Singapore,Australia,179352.72,9320,2,Sold,2022-05-16
PROP002321,Villa,London,Berlin,USA,1984570.46,7352,3,Sold,2018-05-05
PROP002322,Villa,Sydney,London,UAE,556908.5,9948,2,Available,2018-08-26
PROP002323,Office,Dubai,Berlin,Australia,367225.35,389,3,Available,2019-02-01
PROP002324,Office,New York,Sydney,UAE,1884951.48,6423,2,Sold,2021-10-28
PROP002325,Villa,New York,New York,UK,1412545.44,3565,1,Rented,2019-11-12
PROP002326,Retail,London,London,Singapore,1860089.35,884,5,Rented,2024-03-02
PROP002327,House,London,Berlin,Canada,255017.89,6750,4,Sold,2023-07-18
PROP002328,Apartment,Toronto,Dubai,USA,1024511.43,4809,5,Sold,2020-06-24
PROP002329,Retail,Dubai,Toronto,Nigeria,1506124.79,5455,4,Sold,2021-03-13
PROP002330,House,Singapore,Singapore,Nigeria,1159614.59,5342,5,Sold,2021-12-04
PROP002331,Office,Lagos,London,Nigeria,1336264.86,6909,4,Sold,2024-08-28
PROP002332,Villa,Sydney,Singapore,UK,1176252.02,9808,3,Available,2024-06-13
PROP002333,Retail,Toronto,Lagos,Australia,1805043.19,9188,3,Sold,2018-10-01
PROP002334,Office,New York,London,Germany,1387221.36,9299,4,Available,2019-09-13
PROP002335,Apartment,New York,Singapore,Germany,890765.14,6294,3,Available,2018-03-29
PROP002336,Apartment,Dubai,Dubai,UK,1311487.16,4476,3,Rented,2021-02-28
PROP002337,Villa,Berlin,Sydney,Singapore,1017632.74,5487,3,Available,2021-07-07
PROP002338,House,Toronto,London,Canada,204283.84,5859,4,Sold,2018-06-05
PROP002339,Office,Singapore,Berlin,Nigeria,1455322.91,4141,3,Available,2018-03-15
PROP002340,Office,Lagos,Singapore,UK,900823.16,6062,1,Rented,2024-11-29
PROP002341,Villa,Berlin,Toronto,Singapore,925854.97,8779,5,Sold,2024-12-20
PROP002342,House,Singapore,London,Canada,720028.27,7393,3,Available,2022-09-06
PROP002343,Apartment,Toronto,Lagos,Nigeria,751498.48,6622,2,Rented,2022-09-04
PROP002344,Villa,Toronto,Singapore,UAE,521335.81,9808,1,Rented,2023-02-25
PROP002345,Apartment,Dubai,Toronto,Canada,1423374.79,7674,2,Rented,2022-09-10
PROP002346,House,New York,Lagos,Singapore,970900.24,7777,1,Sold,2018-12-05
PROP002347,Villa,Dubai,New York,Singapore,1042132.36,3936,2,Available,2019-04-29
PROP002348,House,Berlin,Dubai,Canada,254716.88,1628,2,Available,2021-11-12
PROP002349,House,Sydney,Sydney,Singapore,1522817.97,915,2,Sold,2023-05-03
PROP002350,Office,Sydney,Toronto,USA,1386204.37,2432,2,Sold,2018-03-15
PROP002351,Retail,Dubai,Lagos,Nigeria,108808.52,5348,5,Available,2018-01-12
PROP002352,Villa,Toronto,Singapore,Singapore,858802.52,8636,1,Available,2023-04-17
PROP002353,House,Dubai,Sydney,Australia,517739.39,6483,1,Sold,2023-07-27
PROP002354,Retail,Berlin,New York,UAE,232465.6,5699,2,Available,2018-05-31
PROP002355,Villa,London,Singapore,Singapore,1168613.0,542,2,Rented,2022-09-19
PROP002356,Apartment,Sydney,Lagos,Australia,1549841.11,8082,2,Sold,2022-09-14
PROP002357,Villa,Singapore,Toronto,Canada,734698.48,887,3,Available,2019-06-21
PROP002358,Office,New York,Toronto,Singapore,152181.09,2033,5,Sold,2019-05-14
PROP002359,Retail,London,Berlin,Germany,245346.3,8971,3,Sold,2021-05-27
PROP002360,Villa,Singapore,Singapore,Canada,634743.85,7138,2,Available,2019-07-02
PROP002361,House,Lagos,New York,USA,1900358.74,5257,3,Rented,2018-04-06
PROP002362,Villa,London,Toronto,Nigeria,1882304.9,2773,5,Rented,2018-12-28
PROP002363,House,Berlin,Lagos,UK,1808041.91,8771,5,Available,2018-05-15
PROP002364,House,London,Berlin,Nigeria,637042.34,2712,2,Sold,2020-01-23
PROP002365,Villa,New York,Dubai,USA,323699.56,6958,4,Sold,2019-11-05
PROP002366,House,London,Lagos,Germany,1041613.07,535,3,Available,2020-06-10
PROP002367,Apartment,Dubai,New York,UAE,1843623.84,4313,4,Rented,2022-07-28
PROP002368,Retail,Dubai,New York,UK,1279862.24,6514,3,Sold,2018-02-10
PROP002369,House,New York,Sydney,Germany,1962770.41,1972,4,Available,2021-01-31
PROP002370,House,Berlin,Dubai,UAE,1428241.86,7078,2,Rented,2023-12-11
PROP002371,House,Lagos,Lagos,Nigeria,645568.14,6234,5,Available,2022-03-14
PROP002372,House,Berlin,New York,Germany,249614.5,7480,3,Rented,2018-01-27
PROP002373,Office,Lagos,Dubai,USA,208150.22,7535,4,Sold,2023-02-12
PROP002374,Apartment,Dubai,Singapore,UAE,62193.47,541,4,Rented,2021-05-29
PROP002375,Villa,Singapore,Berlin,Canada,179743.4,639,1,Available,2023-11-04
PROP002376,Office,Berlin,London,Germany,96318.4,7815,2,Rented,2021-12-20
PROP002377,Villa,Singapore,New York,Nigeria,482430.15,439,3,Rented,2019-07-28
PROP002378,Villa,Berlin,Dubai,UK,948851.9,2632,1,Rented,2023-10-11
PROP002379,Apartment,London,Toronto,Australia,252626.83,5780,2,Sold,2020-04-01
PROP002380,Office,Lagos,Singapore,UK,615466.57,5210,1,Rented,2021-10-16
PROP002381,Apartment,Toronto,Singapore,Nigeria,1360779.62,5549,2,Rented,2018-06-20
PROP002382,Apartment,New York,Toronto,Canada,1173652.04,367,3,Available,2024-07-08
PROP002383,Apartment,Singapore,Toronto,Australia,1729858.18,1606,5,Rented,2021-06-12
PROP002384,House,New York,Singapore,Nigeria,469187.73,4103,1,Sold,2021-01-13
PROP002385,Office,Sydney,Dubai,Singapore,1297345.73,663,1,Available,2023-08-26
PROP002386,Villa,Sydney,Sydney,UAE,1291330.97,3670,4,Rented,2024-11-08
PROP002387,Apartment,New York,Toronto,Singapore,931955.7,4262,4,Sold,2021-07-25
PROP002388,House,Lagos,Dubai,Germany,198244.03,6367,1,Available,2018-12-24
PROP002389,House,Lagos,Berlin,Germany,1893096.4,7070,5,Rented,2018-12-04
PROP002390,House,London,London,Australia,560387.34,9257,5,Sold,2021-02-08
PROP002391,Retail,Lagos,Dubai,UK,1299201.82,4884,4,Rented,2022-05-24
PROP002392,House,Toronto,Sydney,UK,471202.41,9778,1,Sold,2019-07-23
PROP002393,Retail,New York,London,Germany,1736812.57,6602,3,Rented,2022-10-15
PROP002394,Villa,Berlin,Berlin,Canada,882420.29,7640,4,Available,2018-11-06
PROP002395,Retail,Dubai,Toronto,Canada,1808501.34,5893,4,Rented,2020-09-29
PROP002396,Retail,Sydney,Lagos,Nigeria,541592.89,4916,1,Sold,2024-04-22
PROP002397,Office,Singapore,Dubai,UK,620362.91,8667,2,Rented,2021-12-02
PROP002398,House,Dubai,New York,UK,791989.82,1355,2,Rented,2022-04-01
PROP002399,Apartment,Berlin,Dubai,UAE,301600.14,394,5,Available,2023-07-17
PROP002400,Villa,Berlin,New York,USA,59620.54,8248,5,Sold,2020-10-07
PROP002401,Retail,Berlin,London,Singapore,1526373.09,9840,1,Rented,2024-07-23
PROP002402,Apartment,New York,Sydney,Nigeria,1367917.45,3319,5,Available,2022-04-29
PROP002403,House,New York,Singapore,Nigeria,1884650.65,7332,2,Rented,2024-09-15
PROP002404,Office,Dubai,Sydney,UK,1208609.8,5159,2,Available,2024-03-27
PROP002405,House,Toronto,Singapore,Singapore,655493.07,616,2,Rented,2023-12-23
PROP002406,Villa,Dubai,London,USA,721121.98,4400,4,Sold,2018-10-31
PROP002407,House,New York,Lagos,Nigeria,1364015.7,5029,5,Available,2018-04-22
PROP002408,Villa,Toronto,London,Germany,60211.66,5854,1,Sold,2018-11-10
PROP002409,Office,Sydney,Lagos,Australia,1493067.36,3976,4,Available,2020-02-03
PROP002410,Office,Sydney,Sydney,Australia,1963618.44,5390,2,Rented,2018-07-26
PROP002411,House,Toronto,Lagos,UAE,1868058.04,9365,5,Sold,2018-09-04
PROP002412,Apartment,Toronto,New York,Canada,430669.15,4712,1,Rented,2022-01-15
PROP002413,Office,Toronto,London,UK,1806122.74,2893,2,Rented,2022-04-08
PROP002414,Villa,Singapore,Berlin,UK,1930984.31,2473,4,Sold,2022-01-02
PROP002415,Apartment,Dubai,Toronto,Australia,1621323.69,3769,4,Sold,2018-04-07
PROP002416,Retail,Singapore,Singapore,Nigeria,1540754.92,9789,1,Sold,2024-09-15
PROP002417,Villa,Dubai,Toronto,Australia,311508.03,5736,1,Sold,2019-05-12
PROP002418,Retail,Dubai,New York,USA,1414211.46,4635,2,Available,2021-01-16
PROP002419,Retail,New York,Berlin,Canada,663443.6,8566,4,Available,2020-04-21
PROP002420,Office,Berlin,London,UK,262113.67,5047,2,Sold,2020-09-23
PROP002421,House,Dubai,New York,Nigeria,1381456.24,2841,4,Rented,2022-03-01
PROP002422,Office,Lagos,Toronto,Germany,818808.38,6496,5,Available,2018-06-20
PROP002423,Apartment,Sydney,Toronto,Australia,1966470.11,8011,5,Available,2023-05-17
PROP002424,Villa,Berlin,Berlin,UK,892761.1,6983,5,Available,2018-08-31
PROP002425,House,Singapore,London,Canada,940776.06,5872,4,Rented,2021-07-22
PROP002426,Apartment,New York,London,Nigeria,1213681.93,582,2,Rented,2019-12-26
PROP002427,Retail,London,Dubai,Nigeria,1060214.67,1894,3,Available,2023-09-08
PROP002428,Retail,New York,Lagos,Australia,1369877.63,1666,3,Sold,2022-08-15
PROP002429,Office,Lagos,Lagos,Canada,1944641.83,8558,3,Available,2023-08-01
PROP002430,Office,New York,Berlin,USA,1467922.6,3988,5,Available,2023-09-12
PROP002431,Retail,New York,Singapore,Germany,1225942.05,3562,3,Available,2024-03-27
PROP002432,Apartment,London,London,Australia,1189829.32,5237,3,Rented,2018-02-24
PROP002433,Retail,Sydney,New York,UK,57749.76,3759,2,Rented,2023-08-20
PROP002434,Office,New York,London,USA,103866.58,3084,5,Rented,2018-03-25
PROP002435,Apartment,New York,Berlin,UK,282025.93,5161,5,Sold,2020-07-24
PROP002436,House,Toronto,Sydney,Singapore,1166189.38,9632,5,Rented,2021-04-29
PROP002437,Retail,Singapore,Singapore,UK,1949593.62,7048,4,Rented,2020-01-16
PROP002438,Office,Sydney,New York,Canada,586530.45,1794,1,Sold,2023-03-05
PROP002439,Office,Lagos,New York,Nigeria,1509609.6,6793,4,Rented,2019-07-26
PROP002440,House,Sydney,London,Singapore,781825.72,4969,5,Rented,2020-05-11
PROP002441,Villa,Singapore,New York,UK,1942328.06,1935,4,Available,2022-10-19
PROP002442,House,London,Berlin,UAE,376540.13,2025,2,Sold,2022-12-04
PROP002443,House,New York,Dubai,Singapore,871796.94,9932,3,Available,2024-05-05
PROP002444,Villa,Sydney,Sydney,UAE,918823.46,3006,4,Sold,2018-08-05
PROP002445,House,Toronto,New York,UK,1042366.41,1473,1,Sold,2021-07-08
PROP002446,Villa,New York,Sydney,USA,265498.0,3039,1,Available,2023-04-19
PROP002447,Villa,New York,Lagos,Germany,1454741.79,1203,4,Available,2020-05-15
PROP002448,Office,Berlin,Toronto,Singapore,526536.83,2010,4,Rented,2024-02-05
PROP002449,Apartment,Lagos,Dubai,Nigeria,1613558.68,2463,5,Rented,2024-12-24
PROP002450,House,Berlin,Berlin,USA,789700.44,4828,3,Rented,2019-07-18
PROP002451,Apartment,Singapore,Dubai,Singapore,240141.17,4369,2,Sold,2023-11-21
PROP002452,Retail,Sydney,Dubai,Germany,1625252.0,8881,1,Available,2021-12-18
PROP002453,House,Berlin,Berlin,UAE,453017.02,9997,2,Available,2021-02-19
PROP002454,House,New York,Lagos,Nigeria,101452.91,5562,3,Available,2022-10-23
PROP002455,Villa,Lagos,Dubai,Germany,518153.8,9321,4,Rented,2023-06-29
PROP002456,Villa,Lagos,Singapore,Nigeria,732442.73,533,4,Available,2018-07-31
PROP002457,Apartment,London,New York,Singapore,173905.48,3313,1,Sold,2019-09-28
PROP002458,Office,Singapore,Singapore,Singapore,53832.08,313,4,Available,2024-01-04
PROP002459,Office,Berlin,Singapore,UAE,629389.81,403,1,Available,2019-04-24
PROP002460,Retail,Berlin,Lagos,Canada,145785.63,9940,2,Rented,2020-09-09
PROP002461,House,Toronto,Sydney,Nigeria,456619.16,3217,3,Available,2019-12-05
PROP002462,Office,Dubai,Dubai,Canada,1095748.56,3193,2,Rented,2018-09-01
PROP002463,Apartment,Dubai,New York,Germany,1774060.83,3559,4,Sold,2018-02-27
PROP002464,Villa,Sydney,London,Nigeria,455265.87,5849,4,Sold,2022-04-06
PROP002465,Retail,Toronto,New York,UAE,210746.7,2486,5,Rented,2021-07-05
PROP002466,House,Toronto,Toronto,USA,1006108.49,1867,1,Available,2019-10-04
PROP002467,Office,New York,Sydney,UAE,1329454.68,4901,4,Available,2024-08-21
PROP002468,Retail,New York,New York,Singapore,972467.64,4582,2,Sold,2018-11-04
PROP002469,Office,Lagos,Sydney,Germany,1513737.85,7936,3,Available,2019-12-24
PROP002470,Retail,Berlin,Toronto,Singapore,445969.93,729,1,Available,2018-06-12
PROP002471,Retail,Berlin,Sydney,Nigeria,1778728.68,2121,5,Available,2020-05-21
PROP002472,House,Berlin,Lagos,Canada,1319969.0,5074,3,Sold,2023-11-23
PROP002473,Retail,Lagos,Toronto,Canada,419463.19,4331,2,Available,2023-07-28
PROP002474,House,Dubai,New York,Singapore,510911.18,6688,3,Rented,2023-02-07
PROP002475,Apartment,Lagos,Lagos,Germany,535066.88,981,1,Sold,2022-06-27
PROP002476,Office,New York,Singapore,UAE,1525301.4,2072,5,Available,2021-01-23
PROP002477,Apartment,Lagos,Singapore,UK,644295.57,5247,5,Available,2019-05-11
PROP002478,Apartment,Sydney,New York,USA,1755750.36,5311,3,Rented,2020-12-31
PROP002479,Office,Singapore,London,UK,1773391.79,2319,2,Sold,2018-04-27
PROP002480,House,New York,Berlin,Nigeria,589726.56,7867,3,Rented,2022-07-23
PROP002481,Apartment,Berlin,Dubai,Germany,1237204.71,9543,4,Available,2021-06-18
PROP002482,House,Lagos,Berlin,UK,1632479.15,9830,2,Sold,2024-01-18
PROP002483,Apartment,Singapore,Singapore,Nigeria,177896.85,9721,5,Rented,2022-12-21
PROP002484,Apartment,Sydney,Singapore,UAE,183620.74,8038,2,Available,2024-05-03
PROP002485,Apartment,Lagos,New York,Canada,853079.31,7063,5,Available,2024-06-21
PROP002486,Office,New York,Singapore,UAE,227107.11,2115,1,Available,2024-11-02
PROP002487,House,New York,Dubai,Australia,1085654.42,2627,1,Sold,2021-02-24
PROP002488,Office,Toronto,Sydney,UAE,1935774.25,474,3,Rented,2022-11-10
PROP002489,Villa,Berlin,Singapore,Nigeria,1786136.16,5515,4,Available,2024-06-09
PROP002490,Apartment,Lagos,London,Canada,959801.77,2104,3,Sold,2021-07-24
PROP002491,Villa,Lagos,Dubai,Australia,673796.99,5566,5,Rented,2021-06-21
PROP002492,Villa,Lagos,Sydney,UAE,1805987.58,9096,5,Available,2023-03-14
PROP002493,Office,London,Berlin,USA,943883.16,1115,2,Sold,2023-10-16
PROP002494,Villa,New York,Berlin,Australia,77479.49,3868,3,Rented,2018-04-25
PROP002495,Retail,New York,Berlin,Germany,1690793.83,6972,5,Rented,2023-02-10
PROP002496,Villa,Sydney,Sydney,UAE,1153665.77,7449,2,Sold,2019-11-15
PROP002497,House,Lagos,London,Nigeria,902344.19,6748,4,Rented,2021-08-03
PROP002498,Villa,London,Lagos,Germany,694427.15,3285,5,Available,2019-01-31
PROP002499,Retail,New York,Berlin,Canada,1712315.13,9840,1,Rented,2020-04-12
PROP002500,Office,Dubai,Toronto,Canada,206802.95,3007,3,Rented,2021-10-29
PROP002501,House,Dubai,Berlin,Singapore,199986.4,1579,1,Rented,2021-10-03
PROP002502,Apartment,London,Sydney,Singapore,1292923.04,915,3,Rented,2022-06-23
PROP002503,House,Toronto,Singapore,UK,637293.6,5845,2,Available,2023-06-08
PROP002504,Villa,Singapore,New York,Canada,293654.58,6195,4,Rented,2023-10-20
PROP002505,Office,Toronto,Sydney,UAE,1920264.63,4874,3,Sold,2019-06-24
PROP002506,House,New York,Singapore,Australia,1831312.43,1859,4,Sold,2019-11-06
PROP002507,Office,New York,Lagos,USA,1405945.43,874,3,Sold,2023-04-26
PROP002508,House,Lagos,Toronto,Canada,809117.88,900,4,Rented,2021-02-06
PROP002509,House,Lagos,New York,UK,514440.17,1130,1,Rented,2023-06-17
PROP002510,House,Singapore,Sydney,Germany,368496.93,315,2,Sold,2021-06-04
PROP002511,House,New York,Sydney,Canada,1494179.17,1407,3,Sold,2021-06-20
PROP002512,Retail,Dubai,Singapore,Australia,992846.34,3417,1,Rented,2020-03-14
PROP002513,Apartment,London,Lagos,UAE,1037709.73,8856,3,Rented,2020-09-28
PROP002514,Villa,Berlin,Toronto,Australia,523358.53,301,5,Available,2023-12-06
PROP002515,Villa,Dubai,Dubai,UK,1794070.27,7891,3,Sold,2019-01-03
PROP002516,Apartment,Lagos,New York,Canada,1198037.18,5784,5,Available,2018-01-13
PROP002517,Apartment,Lagos,London,Nigeria,1240720.25,1562,2,Available,2023-12-27
PROP002518,Apartment,Berlin,Lagos,Nigeria,1468128.52,3728,5,Available,2018-06-04
PROP002519,House,Lagos,London,UK,1357703.38,5269,2,Rented,2023-11-07
PROP002520,House,Berlin,Toronto,Germany,109678.47,5056,4,Sold,2021-09-22
PROP002521,Retail,Lagos,Dubai,Australia,1779694.25,4668,3,Sold,2018-07-28
PROP002522,House,Singapore,Dubai,Canada,996522.98,3731,4,Available,2019-10-06
PROP002523,Retail,Sydney,Sydney,UAE,476357.47,2263,2,Rented,2023-08-21
PROP002524,Apartment,London,Sydney,Nigeria,1629487.8,4463,4,Available,2024-08-04
PROP002525,Retail,Toronto,Sydney,Singapore,1842804.48,1050,3,Rented,2022-05-22
PROP002526,Office,New York,New York,UK,1532482.01,7661,3,Rented,2021-12-03
PROP002527,Villa,Toronto,Berlin,USA,1723115.39,5283,1,Rented,2019-06-05
PROP002528,Apartment,London,Dubai,Canada,660365.87,6843,3,Rented,2022-08-01
PROP002529,Office,Singapore,Sydney,Nigeria,1403809.82,7074,1,Sold,2021-06-02
PROP002530,Villa,Dubai,Toronto,Australia,1630810.76,7769,4,Available,2021-11-12
PROP002531,House,Toronto,Dubai,Canada,1422273.3,7725,2,Rented,2022-03-26
PROP002532,House,Toronto,Singapore,USA,1103755.74,3623,5,Sold,2018-12-06
PROP002533,Villa,London,Dubai,Germany,1137514.15,9814,1,Sold,2019-01-23
PROP002534,Villa,London,Dubai,Germany,1151963.34,2519,2,Available,2023-11-28
PROP002535,Retail,New York,London,Canada,593121.84,1411,2,Sold,2022-10-17
PROP002536,Office,Sydney,Singapore,USA,109079.79,3976,2,Available,2022-01-01
PROP002537,Villa,New York,Toronto,USA,608945.49,3172,2,Sold,2018-01-20
PROP002538,Retail,Dubai,Singapore,UK,1897981.1,3080,3,Rented,2022-07-21
PROP002539,House,Sydney,London,Canada,1519718.91,1116,1,Rented,2020-05-01
PROP002540,House,Dubai,Toronto,Nigeria,751625.86,5508,3,Available,2018-02-11
PROP002541,Apartment,Dubai,Berlin,UK,235398.22,8331,3,Sold,2018-06-04
PROP002542,Apartment,Dubai,Singapore,UAE,499489.78,1004,5,Rented,2019-02-04
PROP002543,Apartment,Toronto,Lagos,Canada,1413724.35,4116,5,Available,2020-12-26
PROP002544,Villa,Toronto,Dubai,Germany,1882592.64,5217,4,Sold,2021-06-13
PROP002545,Retail,Dubai,London,USA,1258685.28,5430,3,Rented,2018-07-05
PROP002546,Apartment,Lagos,Dubai,Canada,1392486.03,4798,2,Available,2023-08-28
PROP002547,Villa,Berlin,Lagos,UK,1671174.7,5592,4,Sold,2022-07-23
PROP002548,House,Berlin,Toronto,UAE,1747169.8,7578,2,Available,2020-04-05
PROP002549,Office,London,London,UK,95922.84,5021,4,Available,2020-03-09
PROP002550,Office,Toronto,Singapore,UAE,254738.41,5954,5,Rented,2018-11-25
PROP002551,Office,Berlin,Toronto,USA,1731748.28,5882,1,Available,2024-07-07
PROP002552,Apartment,Lagos,Dubai,Nigeria,1230284.34,4765,5,Sold,2022-10-02
PROP002553,House,London,Lagos,Germany,186097.06,2874,4,Available,2019-05-02
PROP002554,Villa,London,Berlin,Germany,1291417.13,5920,1,Rented,2024-08-26
PROP002555,Office,Toronto,Singapore,Canada,985707.05,7993,3,Rented,2022-09-23
PROP002556,Office,New York,Berlin,UK,402931.02,5971,4,Rented,2022-06-12
